I0,I1,,
55.638447,49.474998,,
55.797482,49.224998,,
55.71563,49.25,,
55.655891,49.375,,
55.711246,49.450001,,
55.702171,49.275002,,
55.695545,49.125,,
55.591755,49.375,,
55.61496,49.674999,,
55.384502,51,,
55.612141,51.799999,,
55.728798,51.875,,
55.714981,51.375,,
55.704899,51.049999,,
55.598576,50.375,,
55.669422,49.950001,,
55.671646,50.099998,,
55.673267,50.049999,,
55.723938,50.150002,,
55.661957,50.150002,,
55.616714,49.924999,,
55.682659,49.900002,,
55.681309,49.775002,,
55.729797,49.424999,,
55.616756,49.424999,,
55.336334,49.5,,
55.379066,49.525002,,
55.410252,49.825001,,
55.531971,49.400002,,
55.571331,49.275002,,
55.501095,49.525002,,
55.449837,49.450001,,
55.56086,49.549999,,
55.641895,49.25,,
55.65155,49.299999,,
55.757565,49.349998,,
55.686497,49.299999,,
55.634632,49.625,,
55.101978,50.450001,,
55.405937,51.549999,,
55.528824,52.099998,,
55.321632,51.900002,,
55.417812,51.174999,,
55.438534,50.575001,,
55.453655,49.974998,,
55.464691,49.875,,
55.522224,50.150002,,
55.564217,50.299999,,
55.59486,50.575001,,
55.666706,50.799999,,
55.719143,50.299999,,
55.707939,49.775002,,
55.848198,50,,
55.950562,49.549999,,
55.827354,49.5,,
55.836395,49.674999,,
55.842987,49.525002,,
55.649879,49.650002,,
55.558422,49.349998,,
55.590637,49.5,,
55.564671,49.5,,
55.694149,49.474998,,
55.640213,49.25,,
55.650326,49.474998,,
55.657715,49.450001,,
55.861019,49.400002,,
55.860966,49.700001,,
55.761959,50.950001,,
55.838142,51.75,,
55.943218,52.200001,,
55.821999,51.775002,,
55.733524,51.174999,,
55.767914,50.5,,
55.891968,50.200001,,
55.63615,49.900002,,
55.548405,50.174999,,
55.583317,50.400002,,
55.509846,50.299999,,
55.654144,50.424999,,
55.611015,50.25,,
55.629013,49.775002,,
55.543201,49.424999,,
55.628998,49.224998,,
55.691624,49.25,,
55.687851,49.625,,
55.685097,49.474998,,
55.78204,49.625,,
55.704361,49.349998,,
55.647667,49.200001,,
55.507332,49.099998,,
55.553345,49.400002,,
55.636406,49.299999,,
55.548592,49.474998,,
55.583458,50.150002,,
55.509949,50.900002,,
55.703693,51.849998,,
55.79562,52.275002,,
55.862709,51.75,,
55.812714,50.625,,
55.677273,50.200001,,
55.726852,49.525002,,
55.713562,49.974998,,
55.703865,50.025002,,
55.845222,50.375,,
55.898911,50.924999,,
55.740181,50.325001,,
55.37693,50,,
55.458176,49.799999,,
55.566948,49.575001,,
55.497898,49.625,,
55.546459,49.775002,,
55.532421,49.625,,
54.235725,49.900002,,
54.674751,49.775002,,
54.945694,49.375,,
55.143436,49.400002,,
55.188797,49.775002,,
55.370342,51,,
55.502846,52.200001,,
55.599548,52.924999,,
55.769093,53.200001,,
55.694908,52.299999,,
55.640774,51.825001,,
55.700218,51.099998,,
55.84256,50.799999,,
55.847485,50.5,,
55.702648,50.575001,,
55.695892,50.75,,
55.59201,50.599998,,
55.714108,50.325001,,
55.803219,50.075001,,
55.769299,49.625,,
55.744545,49.174999,,
55.726475,49.349998,,
55.861725,49.275002,,
55.861477,49.525002,,
55.811813,49.424999,,
55.676613,49.450001,,
55.528454,49.275002,,
55.519283,49.424999,,
55.611546,49.375,,
55.629402,50.25,,
55.790882,51.224998,,
55.760288,52.099998,,
55.737965,52.474998,,
55.672192,52,,
55.822105,51.599998,,
55.832561,50.700001,,
55.691757,50.325001,,
55.588989,49.875,,
55.513981,49.875,,
55.607681,49.924999,,
55.676064,49.674999,,
55.4291,49.775002,,
55.644684,49.599998,,
55.604111,49.400002,,
55.574497,49.299999,,
55.65184,49.25,,
55.658821,49.325001,,
55.713387,49.349998,,
55.703735,49.075001,,
55.696686,49.25,,
55.54311,49.224998,,
55.678417,49.200001,,
55.727692,48.775002,,
55.714176,48.700001,,
55.308475,48.825001,,
55.408215,49.900002,,
55.530483,51.099998,,
55.471291,52.400002,,
55.625996,52.599998,,
55.788387,52.125,,
55.708996,51.325001,,
55.651047,50.924999,,
55.806671,50.650002,,
55.77182,50.299999,,
55.79586,50.224998,,
55.763924,50.174999,,
55.740616,50,,
55.674126,50.025002,,
55.823521,50,,
55.784115,49.450001,,
55.854309,49.375,,
55.806583,49.299999,,
55.969666,49.474998,,
55.74234,49.450001,,
55.823822,49.450001,,
55.784332,49.275002,,
55.903946,49.349998,,
55.793339,49.325001,,
55.712605,49.424999,,
55.752644,49.349998,,
55.880817,49.275002,,
55.924892,49.049999,,
55.858097,49.174999,,
55.809349,49.349998,,
55.674812,50.375,,
55.873497,52.025002,,
55.969025,53,,
55.989269,52.875,,
56.004044,52.474998,,
55.717945,51.474998,,
55.855499,51,,
55.85693,50.75,,
55.857975,50.450001,,
55.957703,50.424999,,
55.832565,50.299999,,
55.741238,50.375,,
55.77354,50.400002,,
55.896072,50.150002,,
55.936028,49.849998,,
55.86623,49.525002,,
55.815285,49.700001,,
55.728619,49.375,,
55.863289,49.75,,
55.912098,49.349998,,
55.947716,49.25,,
55.676849,49.400002,,
55.874981,49.224998,,
55.871151,49.375,,
55.769402,49.200001,,
55.744617,49.025002,,
55.726528,48.875,,
55.663845,48.724998,,
55.618095,49.599998,,
55.683666,50.700001,,
55.682045,51.599998,,
55.829292,52.200001,,
55.788326,52.375,,
55.75843,51.700001,,
55.68713,50.549999,,
55.833008,50.075001,,
55.791042,49.549999,,
55.562496,49.75,,
55.29673,50.025002,,
55.300678,50.174999,,
55.50148,49.875,,
55.598557,49.625,,
55.619923,49.349998,,
55.783958,49.400002,,
55.705761,49.049999,,
55.648685,49.125,,
55.705994,49.400002,,
55.698334,49.025002,,
55.742226,48.849998,,
55.625824,48.924999,,
55.639828,49.025002,,
55.600567,48.875,,
55.720348,49.099998,,
55.65934,48.825001,,
55.466366,48.724998,,
55.523449,48.525002,,
55.763023,48.724998,,
55.78944,50.150002,,
55.8582,51.224998,,
55.908382,52,,
55.994484,51.825001,,
56.007851,51.375,,
55.869167,50.549999,,
55.866909,50.174999,,
55.815784,49.75,,
55.827946,49.375,,
55.688385,49.424999,,
55.685486,49.599998,,
55.881283,49.474998,,
55.776794,49.150002,,
55.700535,48.900002,,
55.595394,49,,
55.617615,48.924999,,
55.633839,48.924999,,
55.695152,48.900002,,
55.640949,48.950001,,
55.650864,49.075001,,
55.806538,48.875,,
55.722244,48.724998,,
55.858635,48.674999,,
55.859222,49.150002,,
55.958607,49.200001,,
55.93219,48.875,,
55.764462,48.549999,,
55.642052,48.625,,
55.602188,49.025002,,
55.721539,50.075001,,
55.660206,50.875,,
55.664917,51.25,,
55.470448,51,,
55.427471,50.599998,,
55.643494,50.450001,,
55.702206,49.650002,,
55.695568,49.5,,
55.839172,49.400002,,
55.99345,49.349998,,
55.858662,49.424999,,
55.859245,49.424999,,
55.810181,49.150002,,
55.82386,48.974998,,
55.784359,48.900002,,
55.557617,48.924999,,
55.491089,48.900002,,
55.68993,49,,
55.736092,48.599998,,
55.720306,49.025002,,
55.708782,48.950001,,
55.749855,49.075001,,
55.829304,49.099998,,
55.738857,48.674999,,
55.722328,48.875,,
55.858696,48.849998,,
55.958221,49.275002,,
55.832943,48.974998,,
55.840473,49.525002,,
55.697521,50.700001,,
55.741634,51.099998,,
55.526436,51.275002,,
55.567291,50.849998,,
55.49815,50.099998,,
55.497169,49.75,,
55.298527,49.099998,,
55.301991,49.224998,,
55.304523,49.5,,
55.306366,49.575001,,
55.456154,49.775002,,
55.515995,49.5,,
55.559662,49.349998,,
55.739975,49.400002,,
55.673656,49.349998,,
55.328384,49.375,,
55.472221,49.424999,,
55.428764,49.150002,,
55.298088,49.325001,,
55.301666,49.375,,
55.403244,49.525002,,
55.378426,49.049999,,
55.558216,49.075001,,
55.639961,49.375,,
55.650143,49.25,,
55.558617,49.799999,,
55.788689,50.650002,,
55.907139,51.375,,
55.894619,51.950001,,
55.934967,51.849998,,
56.013889,51.549999,,
55.576702,50.849998,,
55.554493,50.375,,
55.637245,50.025002,,
55.450245,50.25,,
55.561161,50.299999,,
55.493675,50.325001,,
55.444416,50.450001,,
55.40847,50.125,,
55.580147,50.150002,,
55.557011,49.625,,
55.490643,49.125,,
55.442204,49.25,,
55.406857,49.549999,,
55.529495,49.5,,
55.569519,49.900002,,
55.598736,49.75,,
55.719013,49.75,,
55.856277,49.325001,,
55.758545,49.474998,,
55.786171,49.150002,,
55.756855,49.549999,,
55.784935,50.625,,
55.755955,52,,
55.734798,53,,
55.66988,52.950001,,
55.820419,52.424999,,
55.93029,51.775002,,
55.862038,51.450001,,
55.713264,51.25,,
55.901562,50.849998,,
55.98951,50.5,,
55.905266,50.549999,,
55.794296,50.775002,,
55.86174,50.5,,
55.762527,50.200001,,
55.690121,50.075001,,
55.538319,50,,
55.575958,49.875,,
55.603428,49.724998,,
55.524525,49.674999,,
55.466938,49.775002,,
55.375423,49.700001,,
55.4076,49.825001,,
55.43108,49.349998,,
55.497692,49.299999,,
55.546307,49.400002,,
55.631271,49.25,,
55.693283,49.25,,
55.689064,49.875,,
55.735458,51.549999,,
55.818802,52.650002,,
55.830147,52.950001,,
55.343639,52.700001,,
55.483353,52.075001,,
55.634804,51.700001,,
55.695858,51.200001,,
55.591984,50.775002,,
55.615128,50.400002,,
55.533058,49.974998,,
54.236187,50.25,,
54.62561,50.025002,,
54.909824,50.025002,,
55.018303,49.674999,,
55.097473,49.325001,,
55.303692,49.549999,,
55.40472,49.299999,,
55.428978,48.849998,,
55.644592,49.025002,,
55.851444,49.099998,,
55.755016,49,,
55.783592,48.875,,
55.903412,48.549999,,
55.891907,48.674999,,
55.735062,48.599998,,
55.620594,48.700001,,
55.586536,48.325001,,
55.561676,48.825001,,
55.54353,49.474998,,
55.480804,50.825001,,
55.63295,51.400002,,
55.842945,51.25,,
55.847767,50.950001,,
55.801811,50.349998,,
55.768272,49.825001,,
55.842747,49.575001,,
55.748669,49.224998,,
55.680004,49.075001,,
56.223637,49.150002,,
56.076138,49.25,,
56.017963,49.174999,,
55.827068,49.174999,,
55.687744,48.900002,,
55.58606,48.625,,
55.561329,48.549999,,
55.543274,48.700001,,
55.480618,48.5,,
55.434891,48.650002,,
55.302555,48.450001,,
55.453377,48.474998,,
55.563446,48.400002,,
55.742737,48.450001,,
55.675678,48.349998,,
55.626728,48.125,,
55.591011,48.325001,,
55.663895,49.099998,,
55.816055,49.849998,,
55.778664,50.325001,,
55.652416,50.474998,,
55.659241,49.924999,,
55.515781,49.625,,
55.510033,49.400002,,
55.50584,49.25,,
55.552258,48.950001,,
55.487175,48.799999,,
55.439678,48.974998,,
55.553448,48.599998,,
55.587006,48.974998,,
55.611496,48.625,,
55.728329,48.549999,,
55.665157,48.400002,,
55.619057,48.525002,,
55.634888,48.424999,,
55.547482,48.325001,,
55.582645,48.400002,,
55.509354,48.349998,,
55.455868,48.674999,,
55.367348,48.724998,,
55.401703,49.200001,,
55.426777,48.724998,,
55.395592,49.099998,,
55.372829,48.775002,,
55.356228,49.700001,,
55.492546,50.525002,,
55.493076,50.549999,,
55.542946,50.025002,,
55.678295,49.700001,,
55.628639,49.400002,,
55.592407,49.025002,,
55.664917,49.049999,,
55.668358,49.150002,,
55.670868,49.325001,,
55.573746,49.325001,,
55.601814,49.275002,,
55.473866,48.825001,,
55.083611,48.799999,,
55.194614,48.674999,,
55.325111,48.450001,,
55.321392,48.724998,,
55.219727,48.724998,,
55.195,48.849998,,
55.37487,48.75,,
55.407192,48.849998,,
55.579216,49.349998,,
55.704769,48.875,,
55.647964,48.724998,,
55.705467,48.825001,,
55.697952,48.674999,,
55.692471,48.5,,
55.589516,49.075001,,
55.514362,50,,
55.410042,50.575001,,
55.432861,50.974998,,
55.44952,51.025002,,
55.412193,50.5,,
55.384953,50.5,,
55.266113,50.299999,,
55.426769,49.924999,,
55.445065,49.575001,,
55.5079,49.549999,,
55.652725,49.700001,,
55.758415,49.875,,
55.687119,49.625,,
55.734039,49.400002,,
55.718807,49.174999,,
55.707695,49.375,,
55.501659,49.174999,,
55.54921,49.174999,,
55.484951,49.025002,,
55.487534,49.325001,,
55.538898,49.349998,,
55.477425,49.299999,,
55.43256,49.224998,,
55.399815,49.450001,,
55.524357,49.349998,,
55.516296,49.275002,,
55.460926,49.025002,,
55.469997,48.900002,,
55.47662,49.450001,,
55.481449,50.224998,,
55.583931,51.349998,,
55.757687,52.150002,,
55.785545,52.200001,,
55.756397,51.799999,,
55.735123,51.5,,
55.571163,50.75,,
55.698891,50.700001,,
55.74263,50.450001,,
55.725079,50.674999,,
55.613308,50.474998,,
55.432774,50.549999,,
55.548409,50.450001,,
55.583321,50.150002,,
55.509846,49.950001,,
55.654144,49.974998,,
55.611015,49.5,,
55.57954,49.575001,,
55.655529,49.924999,,
55.66151,49.650002,,
55.665867,49.825001,,
55.471138,49.775002,,
55.427971,50.200001,,
55.346985,49.724998,,
55.386841,49.775002,,
55.415924,49.474998,,
55.486633,49.474998,,
55.439281,49.849998,,
55.404728,50.625,,
55.67638,51.700001,,
55.627239,52.75,,
55.640862,52.700001,,
55.79924,52.099998,,
55.716911,51.549999,,
55.65683,51.174999,,
55.711933,50.75,,
55.702675,50.575001,,
55.695915,50.75,,
55.592022,50.924999,,
55.516201,50.575001,,
55.411381,50.424999,,
55.433838,50.275002,,
55.45023,50.275002,,
55.313755,50.25,,
55.313107,49.875,,
55.312634,49.825001,,
55.460724,49.650002,,
55.469852,49.775002,,
55.427032,49.724998,,
55.5937,49.424999,,
55.220547,49.700001,,
55.294559,49.75,,
55.447536,49.474998,,
55.410744,49.325001,,
55.482853,49.400002,,
55.337566,49.575001,,
55.330479,51.025002,,
55.275837,52.424999,,
55.483349,53.474998,,
55.486362,53.275002,,
55.538036,52.474998,,
55.575756,51.575001,,
55.603283,51.200001,,
55.623375,50.700001,,
55.588562,50.625,,
55.513668,50.325001,,
55.656933,50.474998,,
55.613049,50.325001,,
55.58102,50.525002,,
55.211296,50.375,,
55.238323,50.349998,,
55.357018,50.275002,,
55.344677,49.900002,,
55.335678,49.724998,,
55.279625,49.575001,,
55.337677,49.950001,,
55.429527,49.674999,,
55.496559,49.474998,,
55.446518,49.825001,,
55.31105,49.625,,
55.459568,49.75,,
55.469006,49.474998,,
55.475895,49.275002,,
55.480923,49.325001,,
55.484589,49.599998,,
55.487267,50.299999,,
55.588184,51.799999,,
55.612358,52.924999,,
54.244583,53.099998,,
54.53278,52.700001,,
54.842072,52.099998,,
55.018333,51.375,,
55.146973,51.25,,
55.29034,50.825001,,
55.394974,50.5,,
55.372383,50.5,,
55.504337,50.525002,,
55.600639,50.474998,,
55.621445,50.299999,,
55.587151,50.174999,,
55.364204,50,,
55.399403,49.875,,
55.425098,49.900002,,
55.493328,49.799999,,
55.543121,49.674999,,
55.579468,49.75,,
55.408081,49.275002,,
55.38195,49.650002,,
55.362877,49.549999,,
55.398434,49.424999,,
55.424389,49.575001,,
55.492813,49.5,,
55.443787,49.099998,,
55.408012,49.799999,,
55.530338,50.950001,,
55.52066,52.174999,,
55.513592,52.75,,
55.706352,52.450001,,
55.64912,51.950001,,
55.607357,50.825001,,
55.675831,50.599998,,
55.379448,50.150002,,
55.460007,50.099998,,
55.419846,50.424999,,
55.29158,50.5,,
55.247444,50.099998,,
55.31419,50,,
55.41238,49.375,,
55.484047,49.349998,,
55.437393,49.400002,,
55.304382,49.549999,,
55.454704,49.325001,,
55.465458,49.125,,
55.423832,49.299999,,
55.442921,49.474998,,
55.555813,49.025002,,
55.539257,48.775002,,
55.576645,48.849998,,
55.504974,49.125,,
55.601105,49.299999,,
55.42387,49.525002,,
55.393471,50.849998,,
55.321808,51.775002,,
55.516903,52.474998,,
55.60981,52.375,,
55.628132,51.224998,,
55.542557,50.599998,,
55.381138,50.075001,,
55.510723,49.799999,,
55.506344,50,,
55.453667,49.924999,,
55.613132,49.924999,,
55.581081,50,,
55.55769,49.799999,,
55.590099,49.299999,,
55.316879,49,,
55.414345,48.924999,,
55.38652,48.974998,,
55.366215,49.25,,
55.301914,48.875,,
55.353943,48.974998,,
55.391918,49.049999,,
55.370155,49.275002,,
55.354267,49.224998,,
55.491112,49.049999,,
55.590988,48.950001,,
55.614403,49.025002,,
55.532528,49.025002,,
55.720169,49.724998,,
55.659206,50.599998,,
55.614708,51.974998,,
55.681194,52.224998,,
55.680241,51.974998,,
55.729023,51.5,,
55.616184,51.075001,,
55.533829,50.400002,,
55.424252,50.075001,,
55.443226,49.775002,,
55.556038,49.849998,,
55.588894,50.025002,,
55.513908,49.950001,,
55.360237,49.5,,
55.495468,49.375,,
55.544689,49.424999,,
55.580608,49.375,,
55.557343,49.375,,
55.738289,49.150002,,
55.672428,49.025002,,
55.723324,49.075001,,
55.612026,49.200001,,
55.580276,49.400002,,
55.507629,49.325001,,
55.454605,49.150002,,
55.415901,48.924999,,
55.437138,48.875,,
55.452637,48.974998,,
55.513424,48.924999,,
55.458836,49.424999,,
55.320034,50.599998,,
55.56509,51.900002,,
55.150192,53.049999,,
55.292686,52.650002,,
55.545128,51.549999,,
55.531448,51.025002,,
55.521469,50.724998,,
55.613144,50.549999,,
55.531612,50.299999,,
55.571068,50.200001,,
55.500904,50.275002,,
55.449699,50.75,,
55.362846,50.650002,,
55.546848,50.075001,,
55.631668,49.799999,,
55.545135,49.525002,,
55.481976,49.299999,,
55.435879,49.224998,,
55.550678,49.174999,,
55.5355,49.525002,,
55.524426,49.575001,,
55.66478,49.400002,,
55.618778,49.349998,,
55.585205,49.125,,
55.65966,49.200001,,
55.565563,49.450001,,
55.595844,49.5,,
55.51899,49.974998,,
55.462891,51.099998,,
55.471436,52.224998,,
55.279747,52.849998,,
55.486202,52.375,,
55.587406,51.474998,,
55.512825,51.075001,,
55.606831,50.325001,,
55.675446,49.950001,,
55.676048,50,,
55.577522,50.349998,,
55.703537,49.974998,,
55.647064,49.950001,,
55.605846,49.775002,,
55.674725,49.75,,
55.675522,49.549999,,
55.725578,49.375,,
55.613678,49.224998,,
55.532001,49.474998,,
55.422916,49.375,,
55.442253,49.575001,,
55.505852,49.474998,,
55.552265,49.224998,,
55.586143,49.275002,,
55.511902,49.049999,,
55.606159,48.974998,,
55.625477,49.049999,,
55.540619,48.974998,,
55.676601,49.525002,,
55.825317,50.799999,,
55.735947,52.275002,,
55.76968,53.125,,
55.74482,52.700001,,
55.82563,52,,
55.686699,51.025002,,
55.5853,50.5,,
55.511288,50.224998,,
55.506756,49.950001,,
55.503448,49.875,,
55.451553,49.924999,,
55.413677,49.825001,,
55.386036,49.650002,,
55.514294,49.5,,
55.55843,49.224998,,
55.541161,49.099998,,
55.676994,49.075001,,
55.825611,49.275002,,
55.736156,49.125,,
55.769836,49.424999,,
55.744938,49.200001,,
55.726761,48.974998,,
55.614536,48.674999,,
55.532627,48.924999,,
55.472855,48.625,,
55.478706,48.924999,,
55.482975,48.974998,,
55.535568,48.849998,,
55.474998,49.549999,,
55.43079,50.549999,,
55.64592,51.75,,
55.605011,52.599998,,
55.624634,51.900002,,
55.737919,50.950001,,
55.672161,50.400002,,
55.624165,50.099998,,
55.688095,50.099998,,
55.685276,49.674999,,
55.683216,49.674999,,
55.582752,49.5,,
55.509434,49.575001,,
55.406441,49.375,,
55.430237,49.450001,,
55.447601,49.099998,,
55.410793,48.75,,
55.383934,48.799999,,
55.364326,48.875,,
55.498451,48.825001,,
55.546867,49.099998,,
55.582199,48.924999,,
55.706951,49,,
55.649555,48.950001,,
55.607674,49.025002,,
55.67606,48.825001,,
55.676491,48.625,,
55.726284,48.700001,,
55.614189,49.025002,,
55.532375,49.950001,,
55.423183,51.150002,,
55.640369,52.075001,,
55.699924,51.875,,
55.693909,51.275002,,
55.689514,50.375,,
55.884232,49.575001,,
55.877903,49.525002,,
55.77433,49.549999,,
55.748211,49.625,,
55.828106,49.450001,,
55.935898,49.775002,,
55.81665,49.5,,
55.828575,49.349998,,
55.787804,49.5,,
55.758045,49.099998,,
55.637367,49.299999,,
55.153458,49.275002,,
55.146629,49.150002,,
55.240608,49.200001,,
55.3092,49.075001,,
55.260307,49.25,,
55.274097,49,,
55.185204,48.875,,
55.367722,48.75,,
55.401978,48.674999,,
55.377491,49.075001,,
55.557541,49.025002,,
55.540512,49.849998,,
55.52808,51.075001,,
55.61797,52.224998,,
55.782528,52.375,,
55.803677,51.75,,
55.670673,51.125,,
55.573601,50.650002,,
55.453274,50.375,,
55.464413,50.325001,,
55.472546,50,,
55.33004,50.049999,,
55.324993,50.224998,,
55.222351,50.299999,,
55.394829,50.049999,,
55.520721,49.724998,,
55.563118,49.599998,,
55.890934,49.25,,
55.783833,49.25,,
55.705669,49.275002,,
55.747581,49.5,,
55.728687,49.325001,,
55.714897,49.424999,,
55.704838,49.375,,
55.598534,49.299999,,
55.471474,49.174999,,
55.477695,49.174999,,
55.482235,49.400002,,
55.535027,49.200001,,
55.474602,49.525002,,
55.727375,50.200001,,
55.56551,51.575001,,
55.546326,53.25,,
55.581802,53.400002,,
55.657177,52.625,,
55.613228,51.799999,,
55.581154,51.075001,,
55.656708,50.799999,,
55.662369,50.375,,
55.715973,50.75,,
55.705627,50.650002,,
55.59911,50.599998,,
55.471893,50.375,,
55.725395,50.075001,,
55.663017,50.049999,,
55.666973,49.700001,,
55.5709,49.599998,,
55.500782,49.75,,
55.598045,49.575001,,
55.619556,49.674999,,
54.992023,49.700001,,
55.276211,49.450001,,
55.483624,49.549999,,
55.486561,49.125,,
55.587669,49.424999,,
55.611984,49.549999,,
55.629719,49.349998,,
55.147877,49.150002,,
55.192043,49.849998,,
55.174801,50.75,,
55.459087,52.075001,,
55.617092,52.900002,,
55.633453,52.674999,,
55.744354,51.849998,,
55.775814,50.849998,,
55.798775,50.349998,,
55.716572,50.400002,,
55.607105,50.299999,,
55.725121,50.349998,,
55.662815,50.400002,,
55.617348,50.299999,,
55.683117,50,,
55.830074,49.950001,,
55.788898,49.424999,,
55.659889,49.625,,
55.565731,49.174999,,
55.645443,49.125,,
55.604664,49.125,,
55.624382,49.275002,,
55.539822,49.400002,,
55.478096,49.325001,,
